TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AgeGroup,Target
-0.003023517018588438,0,37,1,0.019737996729734624,0,-0.9820462236279603,0.0,2.502496332028753,1,0
-0.6043721695067028,1,39,1,0.2451381789924313,1,-1.0534059838223795,0.0,0.17077894282778366,1,0
-0.8192448719244867,1,25,1,-1.0509128690180745,3,0.3737892200660056,0.0,-1.0822916470957429,0,0
0.3673243082723676,1,28,2,0.5832384523864762,2,1.3870978148267592,0.0,-1.0516920667673546,1,0
0.3343307730094183,1,35,0,1.0340388169118695,2,0.002718467055025486,0.0,-0.20046058594833316,2,0
-1.0225053245011206,1,30,2,-0.3747123222299845,0,-1.4244767368333597,0.0,2.347568889583144,1,0
-0.06679873043188735,0,5,2,0.6959385435178246,0,-0.04009738906162607,0.0,2.1266738218244323,2,1
-0.9243541651294973,1,40,0,-1.4453631879777935,3,-0.025825437022742218,0.0,-1.2520139531401,0,0
0.22300063167522016,1,21,1,-0.9945628234524003,3,-1.2246694082889857,0.0,-1.090535346123428,0,0
0.8264689805629095,1,6,1,1.6538893181342853,2,-0.4111681420726062,0.0,-0.11039302175898234,2,1
-0.4212949130825435,1,3,1,-1.0509128690180745,3,-0.625247422655864,0.0,-0.925491339277282,0,1
1.1719334133371162,1,28,2,-1.4453631879777935,3,-0.19708886148934845,0.0,-1.1129247174514312,0,0
1.7095068524119315,1,10,2,-1.0509128690180745,3,0.2738855557938187,0.0,-1.2459033112358284,0,1
-1.0778478326726322,0,34,2,-0.20566218553296203,1,0.8019477812325212,0.0,-0.9703628235473498,1,0
0.7807111865459978,0,18,2,1.3721390903059145,2,0.03126237113279319,0.0,-0.30765958717959185,2,1
0.777116918738023,1,29,2,0.3578382701237796,1,2.072151512693184,0.0,0.021137772383678016,1,0
-0.7856062116703622,1,41,1,1.2594389991745663,0,0.3737892200660056,0.0,2.52543184841734,2,0
-0.3982086544697815,1,36,1,-0.9382127778867262,3,0.3309733639493541,0.0,-1.077585010182124,0,0
-0.6971319271663637,1,29,0,0.9776887713461954,2,-0.4111681420726062,0.0,-0.16075687050624535,2,0
0.2812462023070191,1,23,1,-1.1072629145837487,3,-0.5110718063447932,0.0,-0.9732120520237936,0,0
-0.9003002190299727,0,8,1,0.6959385435178246,2,-0.9535023195501926,0.0,-0.40364973388914516,2,1
0.16885621277303361,0,9,1,1.3157890447402403,2,-0.825054751200238,0.0,-0.1193863821669974,2,1
0.601827242564476,1,16,1,0.1887881334267571,1,-1.296029168483405,0.0,0.13623011543394495,1,1
-0.6628481419210644,1,18,1,-1.219963005715097,3,-0.9677742715890765,0.0,-1.074643040091619,0,1
1.440489731091961,1,16,0,0.07608804229540879,1,0.4736928843381926,0.0,0.10255975721774409,1,1
0.43188288774637895,1,19,2,0.1887881334267571,1,1.5298173352155977,0.0,0.3992582136919654,1,1
1.5920019433050585,0,30,1,0.6395884979521504,1,-0.2113608135282323,0.0,0.8646845800153296,2,0
-1.1526823316489307,1,5,2,0.3014882245581054,0,0.07407822724944475,0.0,2.289255023586058,1,1
-0.2515348796904965,0,26,1,-0.14931213996728787,1,0.9589392536602436,0.0,-0.6483484825902972,1,0
0.1958593016893582,1,16,1,0.6395884979521504,2,1.5155453831767138,0.0,-0.537656213896057,2,1
1.22179235908364,1,0,1,-1.1072629145837487,3,0.13116603540498015,0.0,-0.8115866041181908,0,1
-0.6388402761780523,0,2,2,0.8649886802148471,1,-1.4672925929500114,0.0,-0.3699433094896981,2,1
-0.30779899499225805,0,16,3,-0.7128125956240295,1,-0.22563276556711614,0.0,-1.0626098156671449,0,1
-0.5638675361322161,1,1,0,-0.03661204883593954,1,1.4441856229822945,0.0,-0.3234411185057162,1,1
-0.5193539117411419,1,9,2,-0.543762458927007,1,0.23106969967716712,0.0,0.32795021710249017,1,1
-1.0651296542751822,1,4,0,0.9776887713461954,2,-0.9106864634335411,0.0,0.1968728264063528,2,1
-0.10135899781626173,0,17,2,-1.0509128690180745,3,2.3005027453153257,0.0,0.36989003590583763,0,1
-0.10965346198851152,1,43,0,-0.4310623677956587,1,-0.9677742715890765,0.0,0.40911201018599513,1,0
-0.7574971941977378,1,25,1,-0.03661204883593954,0,-0.7108791348891671,0.0,2.466476519589661,1,0
-0.62497008886779,1,24,1,-1.4453631879777935,3,-0.5967035185780963,0.0,-0.9633299178143561,0,0
-0.37632048512634436,1,39,2,0.3014882245581054,0,-0.7394230389669348,0.0,1.3979617416484331,1,0
-0.3327284678655201,1,10,0,-0.3747123222299845,1,-0.23990471760600002,0.0,-1.1719650594253326,1,1
0.4122987362285668,0,31,3,0.7522885890834987,1,-0.5538876624614447,0.0,0.3478226840711034,2,0
0.018403848759723843,1,10,2,0.2451381789924313,0,0.7305880210381019,0.0,0.5345682286076299,1,1
-0.46636150175176777,1,36,2,-0.6001125044926812,0,0.5450526445326119,0.0,-0.9217687939350929,1,0
-1.0660973417619448,1,23,1,1.0903888624775437,0,-0.7108791348891671,0.0,1.2283450579978683,2,0
1.438416115048899,2,42,0,0.1887881334267571,0,-0.05436934110050992,0.0,1.4052960576271265,1,0
-1.1349874747481312,0,36,2,0.7522885890834987,0,0.8590355893880566,0.0,2.004793307856056,2,0
0.6315029921585255,1,18,2,-1.1636129601494227,3,-0.2684486216837677,0.0,-1.1103614422850103,0,1
2.1243683020939614,0,25,2,0.8649886802148471,2,-1.2103974562501019,0.0,-0.26734789893421224,2,0
-0.11638119403933643,1,15,1,-1.3326630968464452,3,0.23106969967716712,0.0,-1.1550835095102012,0,1
1.7890876281090176,1,35,0,-0.881862732321052,1,-0.6680632787725156,0.0,-1.0197142430077752,0,0
1.1647448777211662,0,23,1,0.3578382701237796,1,0.1168940833660963,0.0,0.6715037979253161,1,0
2.7773269538760754,0,37,1,-0.9945628234524003,3,0.9446673016213597,0.0,-0.831799123671696,0,0
-1.062410913240945,1,21,0,0.6959385435178246,1,-0.5824315665392125,0.0,-1.2625117886206676,2,0
-0.4990324745191297,1,5,1,1.4848391814372628,2,0.20252579559939943,0.0,-0.7692397526753514,2,1
-0.649254436749877,1,35,1,-0.4310623677956587,0,0.8019477812325212,0.0,0.6548231881739848,1,0
0.5873119302630389,1,13,1,-0.8255126867553778,1,-1.3531169766389406,0.0,0.9789731624103972,0,1
-0.7251948642824758,0,12,2,-1.3890131424121195,3,0.6877721649214504,0.0,1.1030150712175948,0,1
-0.7956978097465996,2,13,1,0.5832384523864762,0,0.6449563088047988,0.0,-1.0099789496872686,1,1
-0.27535842400745864,1,41,1,-0.9945628234524003,1,0.3880611721048895,0.0,1.1121423917348099,0,0
-0.5805025448332283,1,19,0,-0.7128125956240295,1,1.6582649035655523,0.0,0.7350086181538983,0,1
0.23493544401195735,1,7,2,0.07608804229540879,1,-0.9677742715890765,0.0,1.11194145157101,1,1
-0.6494387581759271,1,39,2,0.808638634649173,2,-0.5538876624614447,0.0,0.26866256415775835,2,0
2.307122996022534,1,34,1,-0.9945628234524003,3,-1.4530206409111275,0.0,-1.2059368278872333,0,0
1.1420733423170166,1,20,2,-1.2763130512807712,3,-1.1961255042112182,0.0,-1.1989374121815395,0,1
-0.5201833581583668,1,35,0,1.0340388169118695,2,0.40233312414377337,0.0,0.7418431598790384,2,0
-0.04781362354873765,2,27,0,-1.1072629145837487,3,0.8733075414269404,0.0,-1.0605360101304928,0,0
-0.007124668748200803,0,9,2,0.3578382701237796,1,0.7876758291936373,0.0,0.965404549042017,1,1
-0.1942569965454601,0,9,0,1.879289500396982,2,2.3290466493930935,0.0,-0.4052495267317053,2,1
0.3315198712621558,1,14,2,-0.2620122310986362,1,-0.2113608135282323,0.0,-1.1906061238516852,1,1
-1.167750608228518,1,36,2,0.13243808786108294,0,-0.16854495741158074,0.0,1.8145081250495174,1,0
0.2035086408704329,0,2,2,1.3157890447402403,0,-1.024862079744612,0.0,2.175551228590766,2,1
0.6991950358753868,1,4,2,-1.0509128690180745,1,-0.8107827991613541,0.0,0.835921798876547,0,1
-0.6455219278723646,1,14,1,-0.31836227666431033,1,0.6877721649214504,0.0,0.3553141455625121,1,1
-0.9324182275191847,1,15,0,1.3721390903059145,2,0.03126237113279319,0.0,-0.888894467906253,2,1
-0.8873977192064729,0,11,2,0.07608804229540879,0,0.6592282608436827,0.0,1.564535985126593,1,1
0.2854855951061691,1,11,2,-0.9945628234524003,3,-0.3968961900337224,0.0,-1.2768197587455934,0,1
0.34898432638039284,1,32,2,-0.20566218553296203,1,-0.825054751200238,0.0,-0.23938372613873712,1,0
-1.1560461976743432,1,42,0,0.6395884979521504,2,-1.110493791977915,0.0,0.11761738872299991,2,0
-0.19066272873748516,0,11,2,1.4284891358715888,0,1.8295283280321588,0.0,1.5585052040566523,2,1
1.580067130968321,1,30,1,0.6959385435178246,0,0.5593245965714957,0.0,-0.9496428012724529,2,0
2.697377535326889,1,40,2,-1.0509128690180745,3,-0.5538876624614447,0.0,-1.0299879529210276,0,0
-1.0034741372614584,1,23,2,-1.0509128690180745,3,-0.1542730053726969,0.0,-1.2360701239893679,0,0
-0.6045564909327529,1,28,1,-0.6564625500583553,1,-0.19708886148934845,0.0,0.3112000511406129,1,0
0.21442968536389526,0,35,1,1.879289500396982,2,-1.1247657440167989,0.0,0.0081951649102124,2,0
-0.22061496047060963,1,21,2,0.13243808786108294,1,2.200599081043139,0.0,1.093109751604642,1,0
-1.1526823316489307,0,20,1,-1.219963005715097,3,1.9294319923043457,0.0,-1.0262963214501926,0,1
0.5779115375344889,1,0,0,0.6395884979521504,0,-0.625247422655864,0.0,1.7346678999663883,2,1
-1.1048048412324443,1,25,0,0.3014882245581054,0,0.07407822724944475,0.0,2.3956631449418477,1,0
1.060603272002918,1,28,2,-1.5017132335434678,3,-0.725151086928051,0.0,-0.8638130136145213,0,0
0.37082641536731753,1,35,1,-1.3326630968464452,3,-1.4387486888722436,0.0,-1.0565687299734194,0,0
-0.09836377464294926,1,6,2,-1.219963005715097,3,0.01699041909390934,0.0,-1.2462974630955896,0,1
-1.1516224834491433,1,6,2,-0.8255126867553778,0,1.8152563759932747,0.0,0.08783702598548802,0,1
-0.1326014795317362,1,5,0,-1.5017132335434678,3,2.5003100738597,0.0,-1.2262137513393923,0,1
-0.10218844423348662,0,28,2,1.203088953608892,2,-1.4530206409111275,0.0,-1.0395326107015193,2,0
-0.967992262746834,1,20,0,-1.3890131424121195,3,-0.3826242379948385,0.0,-0.8868799139563625,0,1
0.7353681157376987,1,22,0,1.203088953608892,0,0.31670141191047024,0.0,1.29113370687342,2,0
0.045360857319535715,1,30,2,0.5268884068208021,2,-0.3826242379948385,0.0,-0.16890009945203033,1,0
-0.8594730231598984,1,41,2,1.9919895915283303,2,-0.08291324517827763,0.0,0.34803135270274177,2,0
0.3548826120139929,0,0,1,-0.543762458927007,1,2.486038121820816,0.0,-0.5960190268561206,1,1
0.05522205361321048,1,35,2,-1.3890131424121195,3,0.5878685006492634,0.0,-1.1607227148763273,0,0
1.1064532267328546,1,37,1,0.9213387257805212,0,2.0864234647320683,0.0,2.0101388314443205,2,0
0.5545487967826518,1,40,0,-0.4310623677956587,1,1.8009844239543908,0.0,1.0203127368782912,1,0
-0.7967115775898744,0,39,2,-0.48741241336133284,1,0.7448599730769858,0.0,1.0067003288588263,1,0
-0.7495252925210752,0,27,2,-1.3890131424121195,3,-0.6680632787725156,0.0,-1.0174781396465158,0,0
2.5226869037880046,0,22,1,1.3157890447402403,0,0.14543798744386402,0.0,1.8204590452851275,2,0
-1.0144873424679457,1,5,1,-1.219963005715097,3,0.04553432317167704,0.0,-1.1566781500408692,0,1
-1.0478034402264826,1,42,2,0.9776887713461954,0,-0.2827205737226516,0.0,0.9193609138164502,2,0
-0.5363114829377416,0,21,2,0.47053836125512793,0,0.8304916853102889,0.0,1.287320996073116,1,0
0.23802282789829485,1,11,1,-0.6564625500583553,0,2.3718625055097453,0.0,0.053053768400549546,1,1
-0.8997933351083351,0,40,1,0.6395884979521504,2,-0.9392303675113087,0.0,-1.044507167833538,2,0
-0.8343131485040739,1,26,1,1.4284891358715888,0,0.0883501792883286,0.0,0.46877835805481133,2,0
-0.11062114947527403,1,22,0,-0.6001125044926812,1,0.6592282608436827,0.0,-1.2852540933132934,1,0
-0.5976905178123905,1,3,1,1.7102393636999595,2,2.1292393208487197,0.0,0.14629000440366682,2,1
0.22318495310127026,1,15,1,-0.7691626411897037,1,-1.1818535521723343,0.0,-0.26913059884894913,0,1
0.11950415094814706,1,11,0,-1.2763130512807712,3,-0.14000105333381305,0.0,-0.9057296470143534,0,1
2.4052280750376442,1,15,1,-0.7691626411897037,1,-1.4530206409111275,0.0,0.4440652940633796,0,1
-0.6300850084406774,1,20,1,0.6395884979521504,2,-0.32553642983930314,0.0,0.10683359993240957,2,1
-0.3627728603116696,1,6,2,1.7665894092656336,2,-1.0819498879001472,0.0,0.062214578945064596,2,1
0.022873643341436132,1,10,1,-1.2763130512807712,3,-1.1818535521723343,0.0,-1.081663065044882,0,1
-0.398346895539319,1,6,2,-1.1636129601494227,3,-1.4244767368333597,0.0,-0.8490078453919884,0,1
-0.8418242466156113,1,32,1,-1.0509128690180745,3,-1.495836497027779,0.0,-1.1113687192599555,0,0
2.472920118754506,1,3,0,-1.4453631879777935,3,0.6449563088047988,0.0,-1.1158435021384208,0,1
-0.08688976587133691,1,31,2,1.4848391814372628,2,-1.0391340317834958,0.0,-1.0096028309191305,2,0
-1.0218141191534331,0,30,2,0.5268884068208021,1,-0.924958415472425,0.0,-1.127132217494457,1,0
2.23182769348111,1,30,2,-0.20566218553296203,0,0.059806275210560894,0.0,2.411926417429902,1,0
0.9106577919112457,1,0,0,0.7522885890834987,0,-0.5253437583836771,0.0,1.789011909650455,2,1
0.20530577477442058,1,17,1,1.5975392725686113,2,-0.2684486216837677,0.0,0.7171610097589604,2,1
-0.6681013025634892,0,41,1,-1.4453631879777935,3,1.1730185342435013,0.0,-0.8113470216151988,0,0
-0.2498759868560466,1,19,0,0.808638634649173,0,2.571669834054119,0.0,0.5736382096869647,2,1
0.6603032149788374,1,32,0,0.808638634649173,1,-0.14000105333381305,0.0,-0.4872562989655479,2,0
1.7254506557652562,1,23,0,0.9776887713461954,2,-0.9535023195501926,0.0,-0.963005322165141,2,0
-1.1288587873319686,0,30,0,0.8649886802148471,1,1.8009844239543908,0.0,-0.994346835406021,2,0
-0.1843958002517852,1,20,0,-0.3747123222299845,0,1.6582649035655523,0.0,0.7139768810095168,1,1
-0.13614966698319855,2,21,1,0.2451381789924313,0,0.31670141191047024,0.0,1.2206449278748215,1,0
0.8707982835279338,0,19,1,-0.0929620944016137,0,-0.25417666964488383,0.0,1.3464102850099942,1,1
0.11360586531454703,0,41,2,-1.1072629145837487,3,-1.3531169766389406,0.0,-1.2387596307971502,0,0
1.0719390397049928,1,17,1,0.41418831568945375,1,0.18825384356051555,0.0,0.6143698113515669,1,1
-1.164064179707518,0,20,1,0.3014882245581054,0,0.1739818915216317,0.0,1.6187460347014604,1,1
-0.26047446885392145,2,7,1,1.3721390903059145,2,0.6592282608436827,0.0,0.5572203678421407,2,1
-1.0854510914971947,1,40,1,0.9776887713461954,2,-0.625247422655864,0.0,-0.6026448999496223,2,0
1.092997762631205,1,7,1,0.47053836125512793,2,1.6725368556044362,0.0,0.6005513108564099,1,1
0.23728554219409503,1,20,0,-1.4453631879777935,3,-1.495836497027779,0.0,-1.0420031442538786,0,1
-1.1277528587756687,1,1,2,-0.0929620944016137,0,0.6021404526881473,0.0,0.2202849316449782,1,1
0.26682305071860685,1,40,1,0.808638634649173,1,0.45942093229930875,0.0,0.5563959979393722,2,0
-0.5296298312434292,1,22,1,0.8649886802148471,1,-0.2684486216837677,0.0,0.7794627651606895,2,0
0.14802789162938407,1,10,0,1.3157890447402403,2,-0.7965108471224702,0.0,-0.8639856160629136,2,1
2.5096922432514797,1,28,0,-0.7691626411897037,1,-0.1542730053726969,0.0,1.1743204916511236,0,0
1.0581149327512431,1,15,0,0.07608804229540879,1,0.34524531598823793,0.0,0.32709750948431415,1,1
1.2222070822922524,1,18,0,0.5268884068208021,0,1.3585539107489915,0.0,1.1182246959236735,1,1
0.22585761377899513,1,32,0,1.146738908043218,0,0.5593245965714957,0.0,2.1715504584063927,2,0
0.8117693468354223,2,12,0,-0.2620122310986362,0,0.3737892200660056,0.0,1.6484362319808572,1,1
2.019627651741051,1,25,0,0.9213387257805212,2,-0.6680632787725156,0.0,-0.9563794490716393,2,0
-0.6407756511515773,1,21,0,0.5832384523864762,1,0.7448599730769858,0.0,0.4134116144601222,1,0
-0.8342209877910489,1,1,0,-1.1072629145837487,3,1.1872904862823852,0.0,-1.2059316755753409,0,1
2.9229869608120853,0,19,2,-0.6564625500583553,1,0.6021404526881473,0.0,0.010080911062795501,1,1
0.4854743423704155,1,29,0,1.0340388169118695,0,0.8733075414269404,0.0,0.7325999123442465,2,0
-0.5730375270782034,1,5,1,-0.03661204883593954,0,-1.096221839939031,0.0,0.19881267183380485,1,1
1.0579766916817055,0,25,2,1.7665894092656336,2,-1.1675816001334505,0.0,-0.5222765628975322,2,0
1.3453337948936503,1,8,0,1.0903888624775437,2,0.1739818915216317,0.0,0.27151694494609424,2,1
0.9279840059599453,1,41,2,-0.9382127778867262,1,-1.4815645449888952,0.0,0.8286183967692078,0,0
1.1535012707321164,1,6,0,0.7522885890834987,1,-0.7822388950835863,0.0,-1.2550280555970972,2,1
1.0629533701850553,1,16,1,0.6959385435178246,2,0.002718467055025486,0.0,-0.6667705737612271,2,1
-0.425027421960056,1,36,1,-0.20566218553296203,0,2.471766169781932,0.0,1.285051402684556,1,0
1.5009932391928726,1,4,0,-1.2763130512807712,3,0.8162197332714051,0.0,-1.1905983953838468,0,1
-0.9396067631351346,1,23,0,0.1887881334267571,0,-0.4825279022670255,0.0,-1.0255466600698624,1,0
1.7248976914871064,1,4,0,-1.3326630968464452,3,-0.8107827991613541,0.0,-1.2187763891228525,0,1
1.23414189462899,1,28,0,-0.0929620944016137,0,0.5735965486103796,0.0,2.1631341569303153,1,0
-0.17702294320978534,0,10,1,0.07608804229540879,1,-1.1961255042112182,0.0,-0.5266689087857206,1,1
-0.7577275959803003,1,13,0,0.3578382701237796,0,0.31670141191047024,0.0,2.535190327141363,1,1
-1.1550785101875807,1,38,0,-0.31836227666431033,0,-0.9963181756668442,0.0,2.329236963870329,1,0
-0.9302985311196097,0,25,0,0.6395884979521504,2,0.6021404526881473,0.0,0.4210731022439769,2,0
2.2156074079887103,1,22,1,0.1887881334267571,1,-1.5529243051833144,0.0,-0.4608043297104636,1,0
0.5206797347459651,2,41,1,0.5268884068208021,0,-1.495836497027779,0.0,-1.1005565927539573,1,0
-1.0269290387263206,0,13,2,0.47053836125512793,2,0.7305880210381019,0.0,-0.9173506864874431,1,1
-0.8728363265485232,0,21,2,-0.7128125956240295,1,0.3595172680271218,0.0,0.4426947791000268,0,0
-0.36327974423330706,1,19,3,-0.543762458927007,0,-0.4825279022670255,0.0,2.1571033758603746,1,1
1.5327426048299844,1,32,1,-0.7128125956240295,1,0.15970993948274786,0.0,-1.1302493661893003,0,0
-0.3797765118647818,1,26,0,-1.3326630968464452,3,2.3290466493930935,0.0,-0.977622431003605,0,0
-0.8183232647942366,0,22,2,0.6395884979521504,1,1.001755109776895,0.0,0.5547833243170812,2,0
-0.9919079677768211,1,21,1,0.808638634649173,2,0.5307806924937281,0.0,-1.0170556500713468,2,0
-0.7312774713421257,0,1,1,1.8229394548313078,2,-0.9106864634335411,0.0,0.3982560890289124,2,1
-1.0222749227185581,1,30,1,-1.2763130512807712,3,-0.539615710422561,0.0,0.9294697497491489,0,0
1.0881593251973924,1,14,2,-1.219963005715097,3,-0.6395193746947478,0.0,-1.0932944091417562,0,1
2.700741401352302,0,41,2,0.47053836125512793,0,0.9446673016213597,0.0,-1.1830605630854074,1,0
-0.8403496752072114,1,1,0,0.3578382701237796,1,0.5593245965714957,0.0,-0.5898723187686029,1,1
2.325278656488458,1,31,2,0.6959385435178246,1,-0.011553484983858366,0.0,0.2777383615560502,2,0
0.5334900738564398,1,37,1,1.2594389991745663,2,0.34524531598823793,0.0,-0.4166876591326181,2,0
-0.17029521115896043,1,39,0,-1.5017132335434678,3,-1.510108449066663,0.0,-1.1200065701474018,0,0
-0.1314494706189237,1,1,2,-1.5017132335434678,3,-0.7679669430447026,0.0,-1.120810330802601,0,1
-0.08260429271567446,0,18,1,-0.31836227666431033,0,-0.46825595022814165,0.0,0.8780290678163944,1,1
-0.3194112448334079,1,43,2,0.7522885890834987,0,-1.510108449066663,0.0,-0.9256330278543203,2,0
0.3927606650672671,1,38,2,-1.5017132335434678,3,0.4166050761826572,0.0,-1.1825659411437461,0,0
0.8232894359635471,1,22,0,0.808638634649173,0,1.3728258627878753,0.0,1.9441016499206714,2,0
0.26249149720643195,0,32,1,0.5268884068208021,1,-1.0676779358612634,0.0,-1.254224294941898,1,0
-0.8329768181652114,1,4,0,-1.219963005715097,3,0.5022367884159603,0.0,-1.0327495920953023,0,1
-1.0719034666825196,1,20,0,0.808638634649173,1,0.6021404526881473,0.0,0.41459407003940557,2,1
-0.9609419682004217,0,39,2,-1.1072629145837487,3,-0.825054751200238,0.0,-1.1959619520637343,0,0
1.183776064960828,1,34,1,1.935639545962656,2,-1.2674852644056374,0.0,0.4875482302784718,2,0
1.0701419058010053,1,21,1,-0.0929620944016137,1,0.7020441169603342,0.0,0.507320227165185,1,0
-1.120195680307619,1,13,0,-0.03661204883593954,1,0.5307806924937281,0.0,1.0158791724949645,1,1
1.2902216885047013,1,19,2,-0.0929620944016137,1,-1.3816608807167081,0.0,1.1696576493885897,1,1
0.06821671414973549,0,42,2,-1.0509128690180745,1,-0.9392303675113087,0.0,0.2993909522834541,0,0
-0.7277753642471758,1,10,1,1.541189227002937,2,-1.4387486888722436,0.0,0.6075945212131882,2,1
-0.27572706685955856,1,37,2,0.9213387257805212,2,-0.2969925257615354,0.0,-0.22360477096855882,2,0
-0.021824302475688034,1,38,0,-0.14931213996728787,1,1.8152563759932747,0.0,0.8249113083626953,1,0
-0.9741209501629964,1,12,2,-0.9382127778867262,3,1.2301063423990368,0.0,-1.2333393986864474,0,1
-0.3550313604175697,1,3,2,-0.543762458927007,0,0.8733075414269404,0.0,0.03591975520269546,1,1
0.602564528268676,1,27,1,0.07608804229540879,0,0.13116603540498015,0.0,0.4537284550173941,1,0
-0.40908361860673137,1,10,2,1.7665894092656336,2,-1.4102047847944759,0.0,-0.31533910805506965,2,1
0.4115153701678545,1,14,1,1.3721390903059145,2,1.9151600402654618,0.0,-0.27184071490430056,2,1
-0.8343592288605864,1,33,0,1.541189227002937,2,-0.025825437022742218,0.0,-0.6935188009501186,2,0
1.9160850906574656,1,42,1,0.7522885890834987,1,-0.924958415472425,0.0,0.028358737500740774,2,0
-0.004037284861863415,1,39,0,0.019737996729734624,1,0.4736928843381926,0.0,0.2875148733716953,1,0
-0.968360905598934,1,30,2,-1.1072629145837487,3,-0.14000105333381305,0.0,0.22575411071865786,0,0
0.3399525765039431,0,35,2,-1.0509128690180745,3,-0.7536949910058187,0.0,-0.8836571428677269,0,0
-1.1243429123937438,1,36,3,0.47053836125512793,0,-0.9535023195501926,0.0,2.4499504791950995,1,0
-0.9607576467743717,1,36,0,1.0903888624775437,0,-1.296029168483405,0.0,0.811932634705984,2,0
-1.0134274942681583,1,24,1,1.0340388169118695,2,0.14543798744386402,0.0,-0.15766290721491727,2,0
-0.4825817872441675,0,27,1,-0.4310623677956587,0,-0.32553642983930314,0.0,1.7523068397296877,1,0
-0.061269087650387355,0,37,2,-1.2763130512807712,3,1.6439929515266685,0.0,-1.189869343251086,0,0
-0.9547672004277468,1,41,1,-1.3326630968464452,3,-1.4530206409111275,0.0,-1.1040678933085621,0,0
-0.9790054679533213,1,4,0,-1.1072629145837487,3,-0.5538876624614447,0.0,-1.1653855571388614,0,1
0.8657294443115591,1,19,0,0.47053836125512793,2,-0.4539839981892578,0.0,-0.506974196577392,1,1
0.5033074403407527,1,9,2,1.3157890447402403,2,-0.8821425593557733,0.0,0.20410667230314636,2,1
2.310901585256558,1,20,0,-1.2763130512807712,3,-1.1675816001334505,0.0,1.1413972186593069,0,1
-1.0846216450799695,1,13,1,0.3578382701237796,1,-0.6680632787725156,0.0,0.05802317322067589,1,1
